,n,p,r,num_anchors,TV_err_V,TV_err_U,TV_err_P_hat,TV_err_P,L2_err_V,L2_err_U,L2_err_P_hat,L2_err_P,sim_time,decomp_time,trial,ln_n,ln_TV_err_V,ln_TV_err_U
14,800000,1000,6,5,1.6726149870921987,152.46998519943304,302.6291967642414,133.69482467259922,0.0374683627232434,6.365192347187085,2.8028148831232893,0.5625543998248315,9.770251989364624,2.7844974994659424,4,13.592367006650065,0.5143882622815948,5.026967758311817
15,800000,1000,6,10,5.212873157517096,243.2140454064424,286.1015410848853,145.61648986870333,0.1664162890965771,15.697739434496874,1.4375098380240183,0.3771257850729798,9.720358848571776,2.618566036224365,0,13.592367006650065,1.6511311735346565,5.493941900917997
16,800000,1000,6,10,6.035961888449601,267.17270855288695,285.6499451285891,151.43053409783073,0.200900740327355,18.78571525852393,1.4316319172197278,0.3792690245160374,9.725725173950195,2.6505167484283447,1,13.592367006650065,1.7977352268448472,5.587895297796608
17,800000,1000,6,10,5.548492829663473,223.9467289107746,290.5811947922448,147.11914419474263,0.180074434217821,13.240864789276946,1.4708597404608832,0.3810006075170629,9.663081407546995,2.679949283599853,2,13.592367006650065,1.713526328655848,5.411408206209393
18,800000,1000,6,10,6.769086181942564,276.4105307501968,284.85248854556914,153.64703036620426,0.2443284931300005,20.18700489845149,1.4140348147985629,0.3800109601279721,9.744269132614136,2.617370128631592,3,13.592367006650065,1.9123660973027952,5.621887190842838
19,800000,1000,6,10,6.212047504536695,237.2570178956366,283.65908959414946,145.67312106599582,0.2253659308393351,14.899943942382166,1.39267136358096,0.3614909703392706,9.60318160057068,2.635528564453125,4,13.592367006650065,1.8264905524781756,5.469144017223835
20,1000000,1000,6,1,3.8946339172250375,260.27535697582897,284.4353765745629,228.1628751010964,0.3812184356873508,18.48757302737753,1.6824095029906894,1.311370710948858,12.172206163406372,2.695921897888184,0,13.815510557964274,1.3595996870301026,5.5617401358931735
21,1000000,1000,6,1,4.158565921051673,243.42238956876528,326.12261182401124,245.9897616259676,0.4914607684034681,16.32285870582845,1.6779334634056835,0.8375842094334958,12.222280025482178,2.75753140449524,1,13.815510557964274,1.4251702843235234,5.494798163047498
22,1000000,1000,6,1,3.1884885686062763,194.6949957580747,285.6922630590596,189.08480627093368,0.2864699242267087,10.54758429596214,1.6957119310102766,0.7795874238347524,12.121594667434692,2.750551700592041,2,13.815510557964274,1.1595470015719298,5.271434209726707
23,1000000,1000,6,1,4.235269984407311,234.62102166254263,272.3456424656559,220.4445029302595,0.485296330436831,14.914895320063556,1.687580081228809,0.934446733891667,12.1616108417511,2.694017171859741,3,13.815510557964274,1.4434470768175534,5.457971538609661
24,1000000,1000,6,1,3.232624337055211,182.448908092758,275.0356275311368,171.9309765969793,0.1758691904076539,9.335668533698112,1.685401383608676,0.7489473986180217,12.17036485671997,2.66253399848938,4,13.815510557964274,1.173294295597048,5.206470178171526
25,1000000,1000,6,2,1.5577130471755496,147.6948489307898,293.279683846539,118.80085269759908,0.0296235269820921,6.027495087155829,2.29433233584403,0.6579498244591155,12.24227786064148,2.653581619262696,0,13.815510557964274,0.443218750238533,4.995148313714486
26,1000000,1000,6,2,1.8205319953241763,150.81391394125603,282.78431536073515,123.96299395096048,0.0337698370193818,6.284377079330351,2.247551397585971,0.6622356848359762,12.165125846862791,2.6524229049682617,1,13.815510557964274,0.5991287634990585,5.016046718832431
27,1000000,1000,6,2,1.9937668468380023,154.77662523079167,307.08480548186344,126.60832709169554,0.0552754666793754,6.71820870773405,2.313237530216857,0.6609423033887774,12.03838062286377,2.596036672592163,2,13.815510557964274,0.6900257373400215,5.041982949952922
28,1000000,1000,6,2,2.5969887936657794,169.6152973768923,299.07899555399524,144.15474858458566,0.1380844670255134,8.019617409332797,2.313754828702439,0.6866787006741346,12.16706085205078,2.6158387660980225,3,13.815510557964274,0.9543526175637846,5.13353291608803
29,1000000,1000,6,2,1.8605654164735328,153.41679975494884,309.37307159541075,131.47597950612635,0.0486630905801221,6.487267141242585,2.3301956307605587,0.6880441017324285,12.142085790634155,2.575246334075928,4,13.815510557964274,0.6208804288816783,5.0331583989402935
30,1000000,1000,6,5,3.499804879321512,211.0545729423141,294.8802213990263,140.3361883077799,0.166135954120505,12.107505437328689,2.6248240649879246,0.5252915349358662,12.144930362701416,2.656069040298462,0,13.815510557964274,1.2527072181760657,5.352116739571661
31,1000000,1000,6,5,0.688378263901281,142.9836445953052,304.8094170017801,116.9372006498353,0.0009751474263509,5.678491778142566,2.8232994720784643,0.4970685639611359,12.025355339050291,2.6892313957214355,1,13.815510557964274,-0.37341678995254296,4.96273025025936
32,1000000,1000,6,5,4.171913351857426,240.62227496170453,290.5973956729641,139.199305850213,0.2083688300355972,15.639047954199931,2.620216893142449,0.4975106940678522,12.058077573776243,2.721519470214844,2,13.815510557964274,1.4283747679529117,5.483228380143448
33,1000000,1000,6,5,1.5102952260482183,153.44304237387965,295.3357907003822,122.62565835146884,0.024189330296673,6.464577394575048,2.6777928391075703,0.4943243565999054,12.055601835250854,2.645115375518799,3,13.815510557964274,0.41230514565569104,5.033329438714105
34,1000000,1000,6,5,1.0999621068289671,153.6129678151686,299.41407532027296,122.17534401859967,0.0135253427933303,6.483431964754314,2.7515207575624965,0.5154170514005776,12.12064242362976,2.701403379440308,4,13.815510557964274,0.09527573087366464,5.034436243029911
35,1000000,1000,6,10,2.6305868862923654,170.78798404895687,281.3029137659815,132.07055237943064,0.0408269683597104,8.013767031874622,1.472734436558448,0.3455983483310559,12.173715114593506,2.62420916557312,0,13.815510557964274,0.967206971976771,5.140422927878299
36,1000000,1000,6,10,5.5977355617260365,223.27396714742588,280.37409420651545,141.40113010618649,0.1748333476966913,13.370712310171973,1.4476711727529352,0.3520405509714253,12.128863096237184,2.676187992095948,1,13.815510557964274,1.722362151986451,5.408399569637969
37,1000000,1000,6,10,1.2007229247792817,150.8168817460753,278.6948472386493,126.79959470551896,0.0106739167241072,6.242532239372569,1.4308943618905097,0.3500056403612693,12.147213220596312,2.808727979660034,2,13.815510557964274,0.18292381271751088,5.016066397226426
38,1000000,1000,6,10,4.2628379635725535,205.37584348020408,282.1565899625389,137.7419734415259,0.1315628036073887,11.371967639981316,1.4644740925061497,0.3581772748189665,12.129582166671751,2.630710363388061,3,13.815510557964274,1.449935127108191,5.324841683373729
39,1000000,1000,6,10,1.0848616311934067,152.36313073654975,285.4545133334726,127.74920999730384,0.0063046177310361,6.360210671027587,1.4776663990548915,0.3528082461185458,11.935725927352903,2.8079090118408203,4,13.815510557964274,0.08145245000592413,5.026266689683287
40,2000000,1000,6,1,3.138465478516837,177.54624665276677,260.67692301689266,162.40239115328194,0.2202065700444642,8.923726579529632,0.9165678931712696,0.4514070166834885,24.19129204750061,2.654257535934448,0,14.508657738524219,1.1437339793575678,5.17923111950227
41,2000000,1000,6,1,3.313846157243554,209.3694203751384,297.19722111566807,180.41889670423205,0.2791037544155737,12.344235777044588,0.9209851190758904,0.5093701842146003,24.320139169693,2.717818260192871,1,14.508657738524219,1.1981094958518648,5.344100253269678
42,2000000,1000,6,1,3.695309419496863,211.64605793418625,252.7579778005356,180.2538857510825,0.3951939599417847,12.843432979661904,0.9232471208676502,0.4616619357767264,24.1729998588562,2.683601140975952,2,14.508657738524219,1.3070642909474408,5.354915341393933
43,2000000,1000,6,1,2.8292602725817,196.6867978541233,263.70180216838816,186.1205034976366,0.2297181545896768,10.725730338725436,0.9194257558609138,0.5837432784542048,24.182785272598267,2.627234697341919,3,14.508657738524219,1.0400152897070882,5.281612604963145
44,2000000,1000,6,1,0.99978319833408,138.78843321325098,288.0807013826984,84.81002806828589,0.0004270529373579,5.504476545185218,0.9132907703046066,0.4119689951069771,24.216368436813354,2.5682663917541504,4,14.508657738524219,-0.0002168251707984733,4.9329507104017365
45,2000000,1000,6,2,1.7238657571144205,146.93667085713463,272.02075130454966,101.9367618801254,0.0399359624876005,6.015689642410531,1.3095812095281536,0.4067077922281075,24.27439832687378,2.5986082553863525,0,14.508657738524219,0.5445693021066967,4.9900016834575505
46,2000000,1000,6,2,0.9927248850442918,141.83441268014747,288.36178658408824,93.7206264368808,0.0007537585106832,5.690573815823917,1.325313876994244,0.395224710711508,24.16510248184204,2.642080783843994,1,14.508657738524219,-0.007301707659667943,4.954660269282151
47,2000000,1000,6,2,0.7230267078925369,141.19969318363133,290.34053364425097,84.2725634425843,0.0005454954890193,5.600306098775539,1.31799198069229,0.4058110828012408,23.9451367855072,2.5730879306793213,2,14.508657738524219,-0.3243091171286985,4.950175152136323
48,2000000,1000,6,2,0.9350103133454408,138.5359377483586,280.0630379083754,89.67893484097654,0.0013307542402836,5.492737737014906,1.343855783199428,0.4027265940492996,24.04157376289368,2.598322868347168,3,14.508657738524219,-0.06719771943830405,4.931129770296213
49,2000000,1000,6,2,0.9011202993141187,139.79236364609216,294.27381591052057,89.59973160932205,0.0013368853230468,5.450301879627147,1.3084945548530675,0.3940276963187461,24.005346059799194,2.589629650115967,4,14.508657738524219,-0.104116512734733,4.940158204889285
50,2000000,1000,6,5,0.6411843848943728,141.74924644210265,275.55002997956643,94.81925334888103,0.0010995462524719,5.610449909914158,1.9206141930016296,0.3274471126028155,23.949713230133057,2.612590074539185,0,14.508657738524219,-0.4444382114840554,4.954059626488635
51,2000000,1000,6,5,0.5829768838822305,140.4330335170918,274.0986822732557,94.57288108037314,0.0006961784975826,5.600202989792846,1.9667885205465765,0.3303300440994461,24.023695945739743,2.526548147201538,1,14.508657738524219,-0.5396077437055075,4.944730745378136
52,2000000,1000,6,5,0.7044833438056722,138.65172614853384,275.319813648863,95.81950942566918,0.0013425659033058,5.396424982389567,1.9475884935806127,0.3344578740419472,24.193905353546143,2.656372547149658,2,14.508657738524219,-0.3502905904982333,4.9319652216671885
53,2000000,1000,6,5,0.6729814566803396,139.2856350686953,274.14412973176974,95.674730599685,0.001046182623751,5.481043990433376,1.9509751078579696,0.328814888218762,24.053563594818115,2.6620004177093506,3,14.508657738524219,-0.3960375029408702,4.9365267532048
54,2000000,1000,6,5,0.604577196308375,139.8591494188442,275.76840732450984,93.91995551955657,0.0010143466662155,5.500770416535982,1.994956527909063,0.3293393329549399,24.2849395275116,2.6420276165008545,4,14.508657738524219,-0.5032259143372079,4.940635840595882
55,2000000,1000,6,10,1.0382041329330245,144.62808347704197,261.4872611042541,109.16224686796096,0.0058674003018134,5.727542882274612,1.4002246112444316,0.2646801845959196,24.08789300918579,2.716470956802368,0,14.508657738524219,0.037492425267086946,4.974165505784692
56,2000000,1000,6,10,1.081450177503142,149.0845555455386,261.8153088619889,110.17383151157236,0.0093210427372829,6.043381043251015,1.4096265507659027,0.2643987554995852,24.10103297233581,2.6558175086975098,1,14.508657738524219,0.07830289739155559,5.0045136318684795
57,2000000,1000,6,10,0.5790391873645979,139.47039800156202,258.0182015286323,106.11511563306514,0.0008129529262577,5.455015569237215,1.360421274138735,0.2517883469183241,24.03702211380005,2.7295925617218018,2,14.508657738524219,-0.5463851225861098,4.937852378038016
58,2000000,1000,6,10,0.6124743384333705,140.2393490802762,256.61000760187176,106.79258709534126,0.0009878460713203,5.38913544475634,1.318558595414148,0.2597295986847386,24.14909553527832,2.7597060203552246,3,14.508657738524219,-0.4902482338762486,4.9433505991324145
59,2000000,1000,6,10,0.5938987578634372,142.25466833679198,261.53955451612126,107.34279370399744,0.0008841478048621,5.665662295723263,1.406623308751731,0.2623889336865502,24.0343337059021,2.75218152999878,4,14.508657738524219,-0.5210464154536073,4.9576188903012826
60,5000000,1000,6,1,3.632397945641588,200.72287814420395,245.72803705046584,165.87832017973477,0.3811194911294367,11.722602006773846,0.3963593228629613,0.2268379455645992,60.57390975952149,2.699144124984741,0,15.424948470398375,1.289893021268347,5.3019252410556215
61,5000000,1000,6,1,1.040071337118203,136.7763544666937,257.36804155004984,72.53798213537812,0.0007599483782093,5.356426196116278,0.3993486181448944,0.193006938289346,60.44843983650208,2.551974058151245,1,15.424948470398375,0.03928930418375037,4.918347142782916
62,5000000,1000,6,1,2.8165956243916623,168.7786280043988,243.11404836794293,136.74381464319987,0.1407611872409712,8.044855853774463,0.3906463493255741,0.2110645977998549,60.33460283279419,2.6284844875335693,2,15.424948470398375,1.035528930273421,5.128587962797615
63,5000000,1000,6,1,1.0918802582349902,136.8084725367859,258.65338298196923,72.86701138040353,0.0009130617928839,5.324494242450159,0.3960657950316461,0.1911065648302857,60.281533002853394,2.6123158931732178,3,15.424948470398375,0.08790121767935306,4.91858193701907
64,5000000,1000,6,1,3.2344410717379204,250.1722597122455,249.027165390095,208.6498177923873,0.3503473510939742,17.342962104050955,0.3920064874802538,2.439799163773455,60.144665241241455,2.717869997024536,4,15.424948470398375,1.1738561376739904,5.52214971943295
65,5000000,1000,6,2,0.5577608766208583,141.12279114821175,295.7133997906512,58.34324407576182,0.0005210213805884,5.555466739498154,0.5800583544029947,0.1766804741925543,60.28594613075256,2.5503950119018555,0,15.424948470398375,-0.5838249449706018,4.949630370607473
66,5000000,1000,6,2,0.6250487166976051,139.78405428697957,262.2170100381139,60.33588822655074,0.0003494762176318,5.588857357459366,0.5841279199676241,0.1784410404693252,60.27445983886719,2.5824408531188965,1,15.424948470398375,-0.46992568556725484,4.940098762399991
67,5000000,1000,6,2,0.7920822947501336,140.4195147541678,264.7212062060244,66.54773903736418,0.0009055694653249,5.659910505287492,0.5890028353905684,0.1884768625771948,60.19682717323303,2.557790279388428,2,15.424948470398375,-0.23308998505292794,4.944634475908497
68,5000000,1000,6,2,1.0792998929796969,139.35339798102294,261.9074393463143,69.14729416473763,0.0113530297143025,5.534385541858762,0.5796324061824158,0.184885640124529,60.071032762527466,2.567063808441162,3,15.424948470398375,0.07631258369201686,4.937013138137463
69,5000000,1000,6,2,0.5818772865449872,139.6218894372363,267.54900262717604,59.18064344615236,0.0002892026313252,5.395563833256338,0.5776611199925668,0.1712473881801166,60.40128517150879,2.557889223098755,4,15.424948470398375,-0.5414957013430812,4.938937979162595
70,5000000,1000,6,5,0.4321518776018254,141.42667356603238,254.8742095253652,63.852116316529695,0.0004579864727251,5.620234218266955,1.036713677930358,0.1523942634206408,60.63211917877197,2.5511510372161865,0,15.424948470398375,-0.838978184001015,4.951781374753209
71,5000000,1000,6,5,0.4198239645648692,138.82348990194737,263.4791335245666,64.88594250820242,0.0004902694088509,5.417310010964472,1.0538860926250608,0.1614875581036595,60.362244844436646,2.426825761795044,1,15.424948470398375,-0.8679197875534925,4.933203269358783
72,5000000,1000,6,5,0.39903127520373,139.89095721807792,259.5213373667993,64.5910264967553,0.0003468024940456,5.441409291995903,1.04513063043385,0.1580935936022071,60.2716748714447,2.560352563858032,2,15.424948470398375,-0.9187154811948883,4.94086324211328
73,5000000,1000,6,5,0.4315006085487445,137.46104872687275,260.85899382722283,65.37170474761554,0.0004821448549902,5.212666339199845,1.0536753909490066,0.1610651108798605,59.932098150253296,2.4091196060180664,3,15.424948470398375,-0.8404863581496964,4.923340594988325
74,5000000,1000,6,5,0.3739887566260397,137.29544273545565,252.83979978517613,64.10666994645652,0.0003013238483698,5.220111374772122,1.0299945963541253,0.1600915272025773,60.47929000854492,2.3995583057403564,4,15.424948470398375,-0.9835295445167112,4.922135120201613
75,5000000,1000,6,10,0.3616356029464128,139.92075508945695,242.69362877873,75.51254452009356,0.0002990781591069,5.554865924677264,1.158929925002699,0.1365419942372041,60.70204925537109,2.526355028152466,0,15.424948470398375,-1.0171181958352327,4.9410762272756665
76,5000000,1000,6,10,0.3419169059395638,136.41663741945635,234.1803414240338,76.5131312894941,0.0002558399857636,5.197279924828225,1.1084284566656737,0.1391188241464382,60.088173627853394,2.5217089653015137,1,15.424948470398375,-1.0731875365293255,4.915713713186945
77,5000000,1000,6,10,0.3970191819325785,140.4632439289708,242.54066550278657,78.38832589525353,0.0004078458230108,5.551948178539556,1.1618440943468935,0.1470176599649477,59.98735976219177,2.545487403869629,2,15.424948470398375,-0.9237706822516603,4.944945845501714
78,5000000,1000,6,10,0.3420053376983278,140.1916328282015,243.79069077178443,77.5341330279451,0.0002816214859525,5.683609717103293,1.1708998806485995,0.1457536587064412,60.049370527267456,2.513221263885498,3,15.424948470398375,-1.0729289347362725,4.943010292564214
79,5000000,1000,6,10,0.3746635345885134,140.1997881663545,234.8631737052686,77.58126573694355,0.0002893802458768,5.496837110662969,1.123116038258039,0.1419548454886907,60.2407112121582,2.3549907207489014,4,15.424948470398375,-0.9817268968707514,4.943068463660365
80,10000000,1000,6,1,0.7232258898347705,142.6412031818121,246.7957352545981,53.820119270297525,0.0003739914778354,5.8089933285183,0.1985358575646028,0.095719589901496,120.41665697097778,2.9019229412078857,0,16.11809565095832,-0.3240336715477453,4.960332408613337
81,10000000,1000,6,1,0.7351062232604625,142.12298451489954,227.66264768676007,51.90114542597416,0.0002108361781347,5.75942795595692,0.2003056016755561,0.0968974615791422,120.55167007446288,2.8539247512817383,1,16.11809565095832,-0.3077402687687119,4.956692770896442
82,10000000,1000,6,1,3.0722297033079493,188.7179243709205,217.6435346007613,148.48569088320923,0.2173764969618015,10.157268810611026,0.1981143298556497,0.1341088238642324,121.00794100761414,2.6622700691223145,2,16.11809565095832,1.1224035857022716,5.240253436580482
83,10000000,1000,6,1,0.816264925377288,140.08901042485542,232.33467995409,61.337163408780654,0.0013810842689194,5.649311758050934,0.2005188125468418,0.0983153413156383,120.4219262599945,2.544797420501709,3,16.11809565095832,-0.2030163132572455,4.942278009330232
84,10000000,1000,6,1,1.0052028948802183,118.5285488556166,227.77490947520172,67.10455514727985,0.0005737997742303,4.302135860359563,0.1986417082798267,0.0982644927210037,121.03398656845091,2.551952123641968,4,16.11809565095832,0.005189406587866932,4.775153850171756
85,10000000,1000,6,2,0.3330135648623238,138.5141047882546,248.8828753602686,39.491865251007,0.0001298327568381,5.45483594034449,0.2967217790454172,0.0902539437996491,120.73538279533386,2.562605142593384,0,16.11809565095832,-1.0995720545090601,4.930972160068477
86,10000000,1000,6,2,0.5129145605176711,137.8500162479665,232.1571214949018,46.08371273485801,0.000278817426713,5.325373184196337,0.2952324582061905,0.0888690205947683,119.99395489692688,2.558009147644043,1,16.11809565095832,-0.6676459963806389,4.926166255336803
87,10000000,1000,6,2,0.4292913435161739,137.85948315823566,239.1486664373681,43.10056489616992,0.0001652803640485,5.377181483959618,0.2989966663945725,0.0923229364886773,120.78704857826231,2.565667629241944,2,16.11809565095832,-0.8456194681380717,4.9262349284169344
88,10000000,1000,6,2,0.3826537207415526,138.0758277007728,241.32888634213168,40.45455895418914,0.0002396496607705,5.332292041958955,0.2940330509011834,0.0899723121313883,120.12692093849182,2.548480033874512,3,16.11809565095832,-0.9606248221577679,4.92780301034305
89,10000000,1000,6,2,0.4927958154976535,139.30254246354522,234.41569428586703,44.72909332184665,0.0002783432879911,5.528909126126656,0.3016752233152684,0.0923853545847144,120.63651943206789,2.5641980171203613,4,16.11809565095832,-0.7076603580779903,4.936648132331657
90,10000000,1000,6,5,0.2992739524428439,136.37550624720632,243.0113261363384,48.391522660426034,0.0001655338125426,5.1821279458132405,0.5691022542531714,0.0883192278982567,120.70615243911745,2.351224184036255,0,16.11809565095832,-1.2063958961671144,4.91541215631651
91,10000000,1000,6,5,0.2958639616668193,136.5942852699629,243.00236220026795,46.915509616451445,0.0001785030063879,5.2592334129993,0.5683333414222499,0.0843140967989876,119.7856285572052,2.3640973567962646,1,16.11809565095832,-1.2178555192649023,4.917015110756164
92,10000000,1000,6,5,0.3759264940841483,138.2134922521865,238.0683479576048,48.35913969720284,0.0004357640252424,5.289115578445774,0.5661007413187844,0.0853268383529878,120.3061661720276,2.5468742847442627,2,16.11809565095832,-0.9783616491608271,4.928799535021091
93,10000000,1000,6,5,0.2853662038094883,120.93976600196166,237.030463872596,46.54595951800212,0.0001666946500822,4.4113743967027625,0.5710513252001256,0.0856845571172211,120.34686017036438,2.390984296798706,3,16.11809565095832,-1.2539819978766475,4.795292620015691
94,10000000,1000,6,5,0.3276469893712482,141.28045395505288,239.1660665306501,47.23674274539392,0.0002381626406738,5.58923027868031,0.5621709268212043,0.0831485394355621,120.63332152366638,2.3570778369903564,4,16.11809565095832,-1.115818502089897,4.95074695000913
95,10000000,1000,6,10,0.2729229636540144,139.0907842035469,224.88506656225056,56.07803163780382,0.0001910820334964,5.527651121724605,0.8076484883317929,0.0761824358099326,120.3064694404602,2.4103286266326904,0,16.11809565095832,-1.2985657080362212,4.935126843704711
96,10000000,1000,6,10,0.2594815022879339,140.20765379154903,224.10980366712923,56.17974766851877,0.0001523011222901,5.556453852908019,0.7939800870309335,0.0745999732650128,119.81563568115234,2.411914348602295,1,16.11809565095832,-1.3490698610443077,4.943124565061538
97,10000000,1000,6,10,0.3004189745963121,142.75746190314982,224.4956217637839,57.75400011982558,0.0002069867416137,5.784968881057296,0.8056009433162152,0.0809573732787017,120.29526925086977,2.4636776447296143,2,16.11809565095832,-1.2025771966518195,4.9611471196964025
98,10000000,1000,6,10,0.2704969793922587,137.2634884431104,223.4805084213864,57.27411158743777,0.0001925723664671,5.369026782985294,0.8011041018601226,0.0782954039302489,120.47517132759094,2.440281629562378,3,16.11809565095832,-1.307494347514849,4.921902352013361
99,10000000,1000,6,10,0.2663158582006751,141.1367550843172,223.77024261871296,56.41760826745248,0.0001701088788283,5.6702871263013765,0.7982341476021231,0.0773262956390863,120.39996075630188,2.4070303440093994,4,16.11809565095832,-1.3230722378013235,4.9497293145496934
100,30000000,1000,6,1,0.7010656927653922,137.73917393318328,151.90485978153566,37.33748333062554,0.0002043638942243,5.3210453822948525,0.0661582597689332,0.0326722087246921,362.4469563961029,2.558389186859131,0,17.216707939626428,-0.3551536834062436,4.9253618528078995
101,30000000,1000,6,1,0.7084373305414421,134.80330523564098,150.66614408905818,38.44720985797581,0.0004153278742862,5.16707808432874,0.0665668672501671,0.0330607617588135,364.2635934352875,2.446276903152466,1,17.216707939626428,-0.34469367748075214,4.90381671772984
102,30000000,1000,6,1,0.6323508150828715,139.64126720171927,150.21557345447667,36.57244374398431,0.0001619087683405,5.479723782828699,0.0649354745037238,0.0311706961104767,363.50413966178894,2.614985704421997,2,17.216707939626428,-0.45831095168272523,4.93907675697165
103,30000000,1000,6,1,0.6449346932740999,143.00257812221423,153.1883933101305,37.7902148693443,0.0003088404397573,5.737658595478676,0.067114707687313,0.0334151158974759,363.0821797847748,2.543631076812744,3,17.216707939626428,-0.4386062180503961,4.962862658924063
104,30000000,1000,6,1,0.4947808021889184,137.64520177432172,151.1658986103603,31.093676055614765,0.0001173988618837,5.408236552049017,0.0671606597537315,0.0323730852769363,363.0684235095978,2.5525360107421875,4,17.216707939626428,-0.703640438349658,4.924679372821389
105,30000000,1000,6,2,0.2538672068207398,136.15542214031893,160.74753174438555,25.762822925370543,5.041145288130884e-05,5.184473442717514,0.0983320912557334,0.0300996126037661,363.2673540115357,2.5441739559173584,0,17.216707939626428,-1.3709439564676087,4.913797043081238
106,30000000,1000,6,2,0.222367026055359,137.6229864499964,161.4321899053954,23.9139707061036,3.360576452759882e-05,5.40310296998693,0.1015230167485414,0.030752167480581,363.81198287010193,2.5478057861328125,1,17.216707939626428,-1.5034259917374966,4.924517964236424
107,30000000,1000,6,2,0.2048294343360178,140.94455674673543,161.7798952852422,23.24177289769712,4.744354093960936e-05,5.639417438833323,0.1008885201010466,0.030807082409184,362.5069394111633,2.5554757118225098,2,17.216707939626428,-1.585577673800014,4.94836659848689
108,30000000,1000,6,2,0.2350539544780595,139.1263934740623,159.48571175348326,24.32477243655213,3.7115168533797527e-05,5.455818940220002,0.0993303078385406,0.0300164680989517,363.6621696949005,2.53231167793274,3,17.216707939626428,-1.4479401976668802,4.935382825531621
109,30000000,1000,6,2,0.2565199093903388,138.13194177992702,160.6239201170286,24.71745713303753,7.520763382959792e-05,5.408415896068414,0.1003788502468963,0.0306828434789653,361.49253273010254,2.538996934890747,4,17.216707939626428,-1.360548997928035,4.928209328239406
110,30000000,1000,6,5,0.1732779607532336,137.5277873426529,181.1911723264513,27.02151306453784,6.497970163155487e-05,5.336718079619537,0.1981251871016143,0.0284610587528832,361.390561580658,2.463170051574707,0,17.216707939626428,-1.7528582643049757,4.923825986453989
111,30000000,1000,6,5,0.1863461557501818,140.00728450263787,179.04523033235765,27.5343189449052,5.4048368880592326e-05,5.603084673703124,0.1951174958721161,0.0274566928701369,361.54090690612793,2.3543288707733154,1,17.216707939626428,-1.6801492824610587,4.9416944534173775
112,30000000,1000,6,5,0.169627210486797,137.98180493001485,180.89129081061355,27.09069301597961,6.158144348739293e-05,5.481082444748493,0.2005029152592043,0.0285318297930182,362.0318925380707,2.464168071746826,2,17.216707939626428,-1.7741521293023048,4.927121828131224
113,30000000,1000,6,5,0.1847412482643807,139.11058369229875,180.6015100545548,26.97953088474728,7.838696801281841e-05,5.418907382800993,0.1985626720900818,0.0281080062468766,361.0823218822479,2.334322929382324,3,17.216707939626428,-1.6887990909693265,4.935269182967347
114,30000000,1000,6,5,0.1661794251989805,140.82332907272047,179.53229838492842,26.99737024681217,4.551271869699812e-05,5.599179523645038,0.1990189722277208,0.0270912262702515,362.1465847492218,2.4085755348205566,4,17.216707939626428,-1.7946871996574068,4.947506119435898
115,30000000,1000,6,10,0.1664808381967418,140.06820175987784,193.94910642864016,33.07633438200696,6.3990657435759e-05,5.514743689639845,0.3409607159812099,0.0261993832444919,360.5750069618225,2.390998601913452,0,17.216707939626428,-1.792875062089984,4.942129459415321
116,30000000,1000,6,10,0.1453039662976888,140.7245122551077,201.3435750900704,33.1961184372551,4.984887555480136e-05,5.505425791541058,0.3473099397717387,0.0270765795284129,360.7385113239288,2.25345778465271,1,17.216707939626428,-1.9289274114784727,4.946804165400632
117,30000000,1000,6,10,0.1559012946538607,136.9594027515978,193.670630431128,32.87315967084126,5.6165447700708295e-05,5.301566945456344,0.3385501654711174,0.026749549362715,361.9146349430084,2.295851230621338,2,17.216707939626428,-1.858532198566353,4.919684551633324
118,30000000,1000,6,10,0.1591045574429544,135.73890001485358,193.1163187056953,32.66133768450344,5.775930109880672e-05,5.18679490969043,0.3422406313509118,0.0257514453121632,362.8764970302582,2.37778377532959,3,17.216707939626428,-1.838193698901241,4.91073318762449
119,30000000,1000,6,10,0.15207310244552,139.7116960354154,196.3108917533233,33.48325397122514,5.440968022403258e-05,5.612925472699962,0.3430416168950522,0.027667741592682,361.1225347518921,2.3604323863983154,4,17.216707939626428,-1.8833939366074819,4.939580985273882
